Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
2727,190,RL,4.382026634673881,9.082507000466299,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,41,6,Hip,CompShg,BrkFace,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,Mn,ALQ,901.0,BLQ,252.0,34.0,1187.0,GasA,Ex,Y,SBrkr,7.355641102974253,0,0,7.355641102974253,1.0,0.0,2,0,3,1,Gd,7,Min1,2,TA,Attchd,41.0,RFn,1.0,299.0,TA,TA,Y,200,25,211,0,0,0,Missing,MnPrv,Shed,460,6,2006,WD,Abnorml,0,0,0
2728,20,RL,4.204692619390966,9.246479418592056,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,42,42,Hip,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,CBlock,TA,TA,No,ALQ,260.0,LwQ,748.0,0.0,1008.0,GasA,Ex,Y,SBrkr,7.305188215393037,0,0,7.305188215393037,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,42.0,Fin,2.0,430.0,TA,TA,Y,154,60,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,0,0,0
2729,60,RL,4.442651256490317,9.143131622282732,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,42,42,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,360.0,Unf,0.0,360.0,720.0,GasA,Gd,Y,SBrkr,6.579251212010101,720,0,7.272398392570047,0.0,0.0,1,1,4,1,TA,7,Typ,1,Po,Attchd,42.0,Fin,2.0,480.0,TA,TA,Y,0,32,240,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,0,0,0
2730,20,RL,4.382026634673881,9.287301413112312,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,46,46,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,7.129297548929373,0,0,7.129297548929373,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,46.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,5,2006,WD,Normal,0,0,0
2731,30,RL,4.0943445622221,9.053686561930807,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,72,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,0.0,242.0,816.0,GasA,Ex,Y,SBrkr,6.704414354964107,0,0,6.704414354964107,1.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,57.0,Unf,1.0,240.0,TA,TA,Y,228,0,40,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD,Normal,0,0,0
2732,20,RL,4.219507705176107,9.182352335436015,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,59,56,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Ex,Y,SBrkr,6.949856455000773,0,0,6.949856455000773,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,59.0,Unf,1.0,273.0,TA,TA,Y,125,48,0,0,0,0,Missing,GdWo,Missing,0,5,2006,WD,Normal,0,0,0
2733,20,RL,4.382026634673881,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,45,16,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,GasA,TA,Y,SBrkr,7.267525427828172,0,0,7.267525427828172,1.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,45.0,Unf,2.0,441.0,TA,TA,Y,144,0,205,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,0,0,0
2734,20,RL,4.48863636973214,9.292657414465397,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,54,54,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,TA,Gd,CBlock,TA,TA,Mn,LwQ,40.0,Unf,0.0,1404.0,1444.0,GasA,Ex,Y,SBrkr,7.392647520721623,0,0,7.392647520721623,1.0,0.0,1,0,2,1,TA,6,Min1,1,Gd,Attchd,54.0,RFn,1.0,240.0,TA,TA,Y,0,40,324,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD,Partial,0,0,0
2735,20,RL,4.382026634673881,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,55,55,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,TA,TA,CBlock,TA,TA,No,ALQ,996.0,Unf,0.0,60.0,1056.0,GasA,Ex,Y,FuseA,7.103322062526113,0,0,7.103322062526113,1.0,0.0,1,0,3,1,TA,7,Typ,0,Missing,Attchd,55.0,RFn,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,0,0,0
2736,60,RL,4.3694478524670215,9.155039056191093,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,57,33,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Gd,Y,FuseA,6.931471805599453,704,0,7.454719949364001,0.0,0.0,1,1,3,1,TA,7,Min1,1,Gd,Attchd,57.0,Unf,1.0,234.0,TA,TA,Y,245,60,0,0,0,0,Missing,MnPrv,Missing,0,7,2006,WD,Normal,0,0,0
2737,20,RL,4.406719247264253,9.199077179697472,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,52,31,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,6.841615476477592,0,0,6.841615476477592,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,52.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,Missing,MnPrv,Missing,0,3,2006,WD,Normal,0,0,0
2738,90,RL,4.204692619390966,9.095714846134879,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,39,39,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,7.367708572374371,0,0,7.367708572374371,0.0,0.0,2,0,4,2,TA,8,Typ,0,Missing,Detchd,39.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,0,0,0
2739,80,RL,4.204692619390966,9.449357272446683,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,42,42,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,0.0,307.0,1246.0,GasA,TA,Y,SBrkr,7.1276936993473985,0,0,7.1276936993473985,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,42.0,RFn,2.0,441.0,TA,TA,Y,0,69,0,0,0,0,Missing,Missing,Missing,0,11,2006,WD,Normal,0,0,0
2740,20,RL,4.6913478822291435,9.182249491809657,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,43,43,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,TA,Y,SBrkr,6.915723448631314,0,0,6.915723448631314,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,43.0,RFn,2.0,430.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,0,0,0
2741,20,RL,4.248495242049359,9.035986984831405,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,49,49,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623.0,Unf,0.0,556.0,1179.0,GasA,Gd,Y,SBrkr,7.218176838403408,0,0,7.218176838403408,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,49.0,RFn,1.0,331.0,TA,TA,Y,0,60,0,0,0,0,Missing,GdPrv,Missing,0,3,2006,WD,Normal,0,0,0
2742,20,RL,4.204692619390966,9.170559501964338,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,48,48,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,Ex,Y,FuseA,7.197435354096591,0,0,7.197435354096591,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,48.0,RFn,2.0,488.0,TA,TA,Y,80,0,0,0,0,0,Missing,Missing,Missing,0,12,2006,WD,Normal,0,0,0
2743,80,RL,4.8283137373023015,9.210340371976184,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,50,50,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,281.0,99.0,1058.0,GasA,Ex,Y,SBrkr,7.222566018822171,0,0,7.222566018822171,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Basment,50.0,RFn,1.0,300.0,TA,TA,Y,191,0,0,0,120,0,Missing,MnPrv,Missing,0,2,2006,WD,Normal,0,0,0
2744,20,RL,4.276666119016055,9.225426009394223,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,50,12,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,Unf,0.0,210.0,1124.0,GasA,Ex,Y,SBrkr,7.024649030453636,0,0,7.024649030453636,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,50.0,Fin,1.0,353.0,TA,TA,Y,0,211,180,0,142,0,Missing,Missing,Missing,0,5,2006,WD,Normal,0,0,0
2745,20,RL,4.248495242049359,8.998631198287637,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,52,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,226.0,1050.0,GasA,Ex,Y,SBrkr,6.956545443151569,0,0,6.956545443151569,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Missing,Attchd,52.0,RFn,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Abnorml,0,0,0
2746,20,RL,4.189654742026425,9.455480221162288,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,54,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,350.0,1008.0,GasA,Ex,Y,FuseA,6.915723448631314,0,0,6.915723448631314,1.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Attchd,54.0,RFn,1.0,280.0,TA,TA,Y,0,154,0,0,0,0,Missing,MnPrv,Missing,0,1,2006,WD,Normal,0,0,0
2747,20,RL,4.31748811353631,9.227197489042606,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,55,55,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,7.362010551259734,0,0,7.362010551259734,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,55.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,0,0,0
2748,80,RL,4.007333185232471,8.948975607841776,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,50,50,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,271.0,Unf,0.0,30.0,301.0,GasA,Ex,Y,FuseA,7.0431599159883405,0,0,7.0431599159883405,0.0,0.0,1,0,3,1,TA,6,Min2,0,Missing,Detchd,13.0,Unf,2.0,684.0,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,9,2006,WD,Normal,0,0,0
2749,20,RL,4.174387269895637,9.3101857069459,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,50,50,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,0.0,517.0,1005.0,GasA,Ex,Y,SBrkr,6.912742820493176,0,0,6.912742820493176,0.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,50.0,Unf,1.0,319.0,TA,TA,Y,0,0,0,0,288,0,Missing,Missing,Missing,0,7,2006,WD,Normal,0,0,0
2750,20,RL,4.382026634673881,9.517825071724143,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,51,51,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,144.0,BLQ,912.0,0.0,1056.0,GasA,Gd,Y,SBrkr,6.962243464266207,0,0,6.962243464266207,1.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,51.0,Fin,1.0,300.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Shed,650,11,2006,WD,Normal,0,0,0
2751,20,RL,4.442651256490317,9.643939319328119,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,55,15,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,0.0,143.0,884.0,GasA,Ex,Y,SBrkr,6.784457062637643,0,0,6.784457062637643,1.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Attchd,55.0,Fin,1.0,270.0,TA,TA,Y,0,0,0,0,195,0,Missing,Missing,Missing,0,6,2006,WD,Normal,0,0,0
2752,30,RL,4.770684624465665,9.966415402238601,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,65,43,Hip,WdShake,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,929.0,929.0,GasA,Ex,Y,SBrkr,7.620214770574455,0,0,7.620214770574455,1.0,0.0,1,1,3,1,TA,7,Min1,3,Gd,2Types,65.0,Unf,3.0,791.0,TA,TA,Y,0,0,90,0,0,0,Missing,Missing,Missing,0,12,2006,COD,Abnorml,0,0,0
2753,20,RL,4.248495242049359,9.495519314209846,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,50,5,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,0.0,521.0,1015.0,GasA,Gd,Y,SBrkr,7.232733136177615,0,0,7.232733136177615,1.0,0.0,1,0,2,1,TA,6,Min1,0,Missing,Attchd,5.0,Unf,2.0,896.0,TA,TA,Y,75,0,0,323,0,0,Missing,Missing,Shed,400,6,2006,WD,Normal,0,0,0
2754,190,RL,4.543294782270004,10.004960521466762,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5,81,31,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,Mn,GLQ,1018.0,Unf,0.0,1153.0,2171.0,GasA,TA,Y,SBrkr,7.238496840894365,1248,0,7.878534196140362,2.0,0.0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,29.0,RFn,3.0,1008.0,TA,TA,N,631,48,148,0,0,0,Missing,Missing,Missing,0,7,2006,WD,Normal,0,0,0
2755,50,RL,3.912023005428146,8.922658299524402,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,59,56,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,Y,FuseA,6.802394763324311,412,0,7.179307969504034,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Detchd,53.0,Unf,2.0,649.0,TA,TA,Y,0,28,0,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,0,0,0
2756,30,RL,4.0943445622221,9.250522161609014,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,76,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,Y,SBrkr,6.569481420414296,0,0,6.569481420414296,0.0,0.0,1,0,2,1,Gd,5,Typ,0,Missing,Detchd,70.0,Unf,1.0,371.0,Fa,Fa,N,0,75,161,0,0,0,Missing,Missing,Missing,0,10,2006,WD,Normal,0,0,0
2757,30,RL,4.0943445622221,9.297801647746176,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,77,56,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,715.0,715.0,GasA,Fa,N,FuseP,6.5722825426940075,0,0,6.5722825426940075,0.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,39.0,Unf,2.0,660.0,Fa,TA,N,0,0,75,0,112,0,Missing,Missing,Missing,0,8,2006,WD,Normal,0,0,0
2758,50,RL,4.0943445622221,8.854807632616227,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,106,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,448.0,448.0,GasA,Ex,Y,SBrkr,6.104793232414985,272,0,6.579251212010101,0.0,0.0,1,0,1,1,Fa,5,Typ,0,Missing,Attchd,106.0,Unf,1.0,280.0,Fa,TA,Y,0,0,70,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Normal,0,0,0
2759,70,RL,4.0943445622221,8.881836305004146,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,91,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Rec,338.0,Unf,0.0,325.0,663.0,GasA,Ex,Y,SBrkr,6.651571873589727,821,0,7.374629015218945,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,32.0,Unf,2.0,528.0,TA,TA,Y,49,0,231,0,0,0,Missing,Missing,Missing,0,4,2006,WD,Normal,0,0,0
2760,50,RL,4.0943445622221,9.288966692431373,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,96,56,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,Y,FuseA,6.8885724595653635,779,0,7.473069088032197,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Detchd,71.0,Unf,2.0,648.0,Fa,TA,Y,120,0,96,0,0,0,Missing,Missing,Missing,0,2,2006,COD,Abnorml,0,0,0
2761,80,RL,4.418840607796598,9.228573140237243,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,43,43,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Y,SBrkr,7.044032897274685,0,0,7.044032897274685,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,43.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD,Normal,0,0,0
2762,20,RL,4.343805421853684,9.160099155539436,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,44,21,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,0.0,434.0,1135.0,GasA,Ex,Y,SBrkr,7.095893221097532,0,0,7.095893221097532,0.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,44.0,RFn,1.0,264.0,TA,TA,Y,0,240,0,0,0,0,Missing,Missing,Missing,0,5,2006,WD,Normal,0,0,0
2763,20,RL,4.382026634673881,9.287301413112312,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,45,14,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,0.0,400.0,1313.0,GasA,TA,Y,SBrkr,7.480428306074208,0,0,7.480428306074208,1.0,0.0,2,0,3,1,TA,6,Min2,2,TA,Attchd,45.0,RFn,2.0,418.0,TA,TA,Y,355,98,0,0,144,0,Missing,Missing,Missing,0,8,2006,WD,Normal,0,0,0
2764,20,RL,4.454347296253507,9.363061458993847,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,47,47,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Gd,Y,FuseA,7.294377299288821,0,0,7.294377299288821,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,47.0,Unf,2.0,484.0,TA,TA,Y,0,68,0,0,227,0,Missing,Missing,Missing,0,6,2006,WD,Normal,0,0,0
2765,60,RL,4.204692619390966,9.81328928461798,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,44,8,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,1438.0,GasA,TA,Y,SBrkr,7.549609165154532,548,0,7.803026643632217,1.0,0.0,3,0,3,1,TA,9,Typ,2,Gd,Attchd,44.0,RFn,2.0,441.0,TA,TA,Y,520,102,0,0,0,0,Missing,Missing,Missing,0,9,2006,WD,Normal,0,0,0
2766,50,RL,4.0943445622221,9.404590499635411,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,56,56,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,0.0,455.0,910.0,GasA,Gd,Y,SBrkr,6.813444599510896,611,0,7.327123292259293,0.0,0.0,1,1,3,1,Gd,6,Min2,0,Missing,Detchd,56.0,Unf,1.0,597.0,Fa,TA,Y,199,0,168,0,0,0,Missing,Missing,Missing,0,9,2006,WD,Normal,0,0,0
2767,90,RL,4.0943445622221,9.052984561199976,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,56,56,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,Wall,Fa,N,FuseF,6.946975992135418,0,0,6.946975992135418,0.0,0.0,2,0,2,2,TA,6,Typ,0,Missing,Detchd,56.0,Unf,2.0,400.0,TA,Fa,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,12,2006,WD,Normal,0,0,0
2768,90,RL,4.31748811353631,9.049232211581426,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,46,46,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1556.0,1556.0,GasA,TA,Y,SBrkr,7.349873704738337,0,0,7.349873704738337,0.0,0.0,2,0,4,2,TA,8,Typ,0,Missing,Missing,27.0,Missing,0.0,0.0,Missing,Missing,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2006,WD,Normal,0,0,0
2769,20,RL,4.248495242049359,8.85366542803745,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,45,45,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,0.0,369.0,1150.0,GasA,TA,Y,SBrkr,7.047517221357296,0,0,7.047517221357296,0.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,45.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,162,0,Missing,Missing,Missing,0,7,2006,WD,Normal,0,0,0
2770,20,RL,4.30406509320417,8.909235279192261,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,44,44,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,1045.0,GasA,Gd,Y,SBrkr,6.951772164398911,0,0,6.951772164398911,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Detchd,44.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,3,2006,WD,Normal,0,0,0
